,0.5,1.0,9.71,20.01,29.0,29.08,59.48,72.82,185.76,188.53,205.29,238.49,275.6,283.15,294.48,294.68,294.9,295.13,295.31,295.49
-12.941176470588236,-8.17166192296841e-12,2.4232607757656414e-11,-2.4587119716280854e-11,-2.425547949735947e-11,-5.456962407900235e-13,2.4875069049609284e-11,8.637541658557546e-11,8.605002211031735e-10,7.195575262549734e-10,3.239045866940554e-10,8.857966579644719e-10,1.6374523244674336e-10,2.664038612562675e-10,4.983787174514566e-10,1.9435436382250687e-09,1.4828493367258699e-09,1.1584204593930552e-09,3.2809920503086165e-10,6.84706860154224e-10,4.982960273168944e-10
-12.784313725490197,-2.3302490360859684e-11,1.0655004998671952e-11,1.8119988824296942e-11,-2.246415314817238e-11,-4.967859060694224e-12,7.665346125754764e-11,1.5053856238214153e-10,8.815850324366923e-10,9.006556645777422e-10,1.635786792685418e-10,1.0836750289993717e-09,2.0722499525634054e-10,3.2372454505458056e-10,5.808093454674887e-10,1.481978744497042e-09,1.5886915357060894e-09,9.736370387742257e-10,4.2621867327844053e-10,7.048987939736301e-10,5.626582745362071e-10
-12.627450980392158,9.205581828703237e-12,-7.41308257115698e-12,5.350139656729725e-11,8.022702397970504e-13,8.07724269189925e-12,4.9757762011921914e-11,3.597246626672465e-10,7.968431858445199e-10,8.656085361009389e-10,2.41156393375033e-10,9.158814987015956e-10,2.0826331357372178e-10,3.052418339035006e-10,5.312685717514724e-10,1.647340539745418e-09,1.8027862631109971e-09,9.535275018601006e-10,3.2014277203847084e-10,5.684832373639259e-10,4.67079915168566e-10
-12.470588235294118,2.0199235183007901e-10,-2.2338065359681348e-12,-7.700445448312393e-12,4.8350270364609705e-11,2.346992322148458e-12,7.601041349906574e-12,2.8021868500358606e-10,1.0026017507413523e-09,9.609772378590444e-10,2.7457874868124876e-10,1.1017909126393905e-09,2.1085837629883275e-10,2.400726248064908e-10,4.5952344438572195e-10,1.3471897204219785e-09,1.5851572655331204e-09,8.327336363996779e-10,3.509507116091745e-10,6.556618038717235e-10,6.554184251078483e-10
-12.313725490196077,1.7546729209216239e-12,1.912408750074857e-10,1.8555255616022005e-10,8.941413240670385e-11,3.520165933053548e-11,8.79013721136094e-11,4.48525949752775e-10,8.330984113190778e-10,9.606910478907257e-10,2.1423606302525306e-10,1.1186165956026268e-09,2.1017691575950465e-10,2.9379746067228496e-10,4.5952344438572195e-10,1.3471897204219785e-09,1.5851572655331204e-09,8.327336363996779e-10,3.509507116091745e-10,6.556618038717235e-10,6.554184251078483e-10
-12.156862745098039,2.9762583801096287e-12,2.582365977478194e-11,3.5162366855672054e-11,2.630818877401894e-10,1.5807802597367177e-10,2.812256279864555e-10,7.334427245846817e-10,9.008996297961955e-10,1.0130767140995931e-09,3.431458771971868e-10,1.0365419456823027e-09,2.1959127551651402e-10,2.774834595680833e-10,5.233866185247695e-10,1.628716199747899e-09,1.8455138975716117e-09,6.261903949101139e-10,3.8357871381773717e-10,6.62982813030286e-10,5.879649743569263e-10
-12.0,1.2674169057843872e-11,-1.4577215056359034e-11,-9.538101731484542e-12,1.6894327503679806e-10,2.4526656221308006e-10,3.4515976316372104e-10,7.697624600926366e-10,6.883977137716691e-10,1.0325012717442919e-09,2.4142088451384077e-10,1.0687177911982856e-09,2.0733847427035927e-10,3.427107276966167e-10,5.417265279194569e-10,1.4745228507209637e-09,2.43153008245205e-09,8.462176996108185e-10,2.622884143246426e-10,5.873987521975826e-10,3.815753840393464e-10
-11.843137254901961,1.3155941720484556e-11,-1.6594912978687714e-11,2.0720622869812817e-11,1.368105339525478e-10,3.695149399850699e-10,2.451929621296421e-10,7.445921110244443e-10,8.384920366028966e-10,1.0521416447751027e-09,2.3816547362417486e-10,8.945401133695e-10,2.1440437556814526e-10,2.478886018614394e-10,4.6135435643670336e-10,1.9098620698745156e-09,2.2794940076025397e-09,7.163390620205678e-10,3.745018588291761e-10,7.408484764697865e-10,3.499156187942838e-10
-11.686274509803921,9.04811870076596e-12,2.241342480365658e-11,8.195706572625238e-12,3.3710597866594e-11,2.3738578189698355e-10,1.4782386286739188e-10,6.505441055956875e-10,4.869636669626943e-10,1.1161561242663876e-09,2.610342806212284e-10,8.351888296427215e-10,2.0324853812475617e-10,3.625044586710072e-10,4.320210575936656e-10,1.6916809250525886e-09,2.25354455326226e-09,8.730834896594124e-10,3.1638946097897115e-10,6.598338436968328e-10,1.9685295472373572e-10
-11.529411764705882,-6.628112750578107e-12,6.9219266312812835e-12,-3.337807796859238e-12,1.8439313491500193e-11,1.6366576781406585e-10,9.323547222993827e-11,3.396426891321587e-10,5.305334505922676e-10,1.0966374406175937e-09,2.765263652484207e-10,4.161592131821312e-10,2.2184384860735e-10,3.0906933150235527e-10,4.320210575936656e-10,1.6916809250525886e-09,2.25354455326226e-09,8.730834896594124e-10,3.1638946097897115e-10,6.598338436968328e-10,1.9685295472373572e-10
-11.372549019607844,1.9585539501937923e-11,-3.2108403253132113e-13,3.3694763584217134e-12,1.9990779804281246e-11,5.273724589340665e-11,3.3607675039922e-11,2.982070147130974e-10,5.072488471044085e-10,3.4655024761955823e-10,2.0108539939915933e-10,7.183060315984358e-10,2.0407954465171084e-10,3.799130777582277e-10,4.6326883830522986e-10,1.8046599863671398e-09,1.7717739440231566e-09,9.041043123415846e-10,3.642890407889606e-10,7.648978170858759e-10,4.264168950182843e-10
