,Vg,Gsd_0.03_K,Gsd_0.5_K,Gsd_1.0_K,Gsd_9.71_K,Gsd_20.01_K,Gsd_29.0_K,Gsd_29.08_K,Gsd_59.48_K,Gsd_72.82_K,Gsd_185.76_K,Gsd_188.53_K,Gsd_205.29_K,Gsd_238.49_K,Gsd_275.6_K,Gsd_283.15_K,Gsd_294.48_K,Gsd_294.68_K,Gsd_294.9_K,Gsd_295.13_K,Gsd_295.31_K,Gsd_295.49_K
312,-7.80058651026393,-3.1962156546333384e-11,1.6836683705819663e-11,1.9045729887415027e-11,1.6746652998349775e-11,8.057591624802413e-12,-1.108601136906965e-12,3.734674582545434e-11,6.507620425646961e-12,8.485733132787376e-10,6.030564323558694e-10,4.693187939630458e-10,6.849790448903454e-10,4.375765382081767e-10,3.897733685862055e-10,4.1039824338723106e-10,1.5884397211916212e-09,1.3462075495219933e-09,2.0897664712941222e-10,1.357280385665198e-10,2.4048990491311176e-10,1.3580583513753667e-10
313,-7.761485826001955,-1.834775662006335e-11,3.140220945256984e-11,-1.9866985624309413e-11,1.6821626305219715e-11,5.408116467983712e-13,-1.0180685143161315e-11,1.66697975129949e-11,-1.109855920284627e-11,1.053111477814668e-09,5.22056399318766e-10,6.433895626818435e-10,5.75696507637356e-10,3.845657037662997e-10,3.9748809064588274e-10,4.1039824338723106e-10,1.5884397211916212e-09,1.3462075495219933e-09,2.0897664712941222e-10,1.357280385665198e-10,2.4048990491311176e-10,1.3580583513753667e-10
314,-7.722385141739981,-8.238594130604684e-12,2.079489795162989e-11,2.297382933202455e-11,1.6156904797384748e-11,6.0593490548469895e-12,-7.994852454385407e-12,8.991777868754606e-12,7.939641985631697e-13,4.2565170413429383e-10,6.615145952475659e-10,7.655709596256627e-10,4.5017707314467477e-10,3.644615640776381e-10,3.004798446443655e-10,4.1039824338723106e-10,1.5884397211916212e-09,1.3462075495219933e-09,2.0897664712941222e-10,1.357280385665198e-10,2.4048990491311176e-10,1.3580583513753667e-10
315,-7.683284457478006,-5.268521814599816e-12,-8.432144470694544e-12,2.8009902522304755e-11,3.233953265441202e-11,2.6496006345363167e-11,4.020263285201292e-11,6.306541384659843e-12,2.9346246846014454e-12,1.0256185460552763e-09,7.44240269160191e-10,4.909688268046085e-10,4.0866287794046e-10,2.9949546706447165e-10,3.613788749513963e-10,4.41898953336813e-10,1.4380865546656538e-09,1.3778293460694881e-09,2.039349274145892e-10,1.1680653223541886e-10,2.9449076346023563e-10,1.149061627710685e-10
316,-7.644183773216032,4.121524305881627e-11,-8.354975292620068e-12,-3.004202424343936e-11,1.4623559478797267e-11,5.615155729647423e-13,2.923080677298613e-11,1.0588489748484689e-11,5.120771069115285e-11,9.713595158229114e-10,8.674035341172513e-10,4.471248125160528e-10,5.682835609861417e-10,4.175398431274235e-10,3.4197459070608166e-10,4.41898953336813e-10,1.4380865546656538e-09,1.3778293460694881e-09,2.039349274145892e-10,1.1680653223541886e-10,2.9449076346023563e-10,1.149061627710685e-10
317,-7.605083088954057,1.1914168420825059e-12,-8.531899751375188e-12,1.508437868371481e-11,3.191572956043951e-11,4.8304769287548826e-11,2.2358985464529697e-11,-3.739756455418467e-11,1.7644764218042306e-11,1.2575991373185102e-09,7.840162756551077e-10,7.987157495295912e-10,6.274820460857409e-10,3.22544269704969e-10,4.1071915424265914e-10,4.41898953336813e-10,1.4380865546656538e-09,1.3778293460694881e-09,2.039349274145892e-10,1.1680653223541886e-10,2.9449076346023563e-10,1.149061627710685e-10
318,-7.5659824046920825,3.764663905804935e-12,-1.6013545793849815e-11,-2.1166941232744637e-11,1.9036632708169847e-11,-9.826836223264569e-12,2.7389412128561605e-11,4.4020311356559504e-11,5.861720668732356e-12,9.86950199609644e-10,8.979531182470355e-10,8.90544563337822e-10,6.544231868435879e-10,3.5667908371421227e-10,4.3458387979109805e-10,4.41898953336813e-10,1.4380865546656538e-09,1.3778293460694881e-09,2.039349274145892e-10,1.1680653223541886e-10,2.9449076346023563e-10,1.149061627710685e-10
319,-7.526881720430108,2.502006736707474e-11,2.0352586802184716e-11,-3.073340989845459e-11,1.1867741428537361e-11,3.376559399270155e-11,-1.2121835068095373e-11,4.9897089426744594e-11,3.505802089819387e-11,1.032012608583055e-09,8.322645796893835e-10,7.609041064526834e-10,6.108922410140304e-10,4.223936590274835e-10,3.9044655988205703e-10,4.41898953336813e-10,1.4380865546656538e-09,1.3778293460694881e-09,2.039349274145892e-10,1.1680653223541886e-10,2.9449076346023563e-10,1.149061627710685e-10
320,-7.487781036168133,3.500845695423936e-11,5.207288384754446e-11,1.0402781804910305e-11,-8.676827240674739e-13,8.592756746205548e-12,9.277241092839326e-12,1.9277237426754826e-11,7.871099441359322e-11,1.2204406090029423e-09,7.361789131853239e-10,6.145173102663226e-10,6.328227179463033e-10,3.241218461389272e-10,3.543611850723172e-10,4.5221201812901903e-10,1.7431626709169962e-09,1.0214194133959452e-09,1.8176541424412575e-10,1.1272033008246308e-10,2.568485161428911e-10,8.1181976630699e-11
321,-7.448680351906159,-2.04937499353671e-11,6.601540963423887e-11,6.980924725285398e-11,6.634980941214957e-12,-1.9906511302760248e-11,-7.863727588837857e-12,-1.0210172553294456e-11,1.361251775145061e-11,1.2552947275982187e-09,8.322805781777767e-10,5.320902748036392e-10,5.4211254354212e-10,2.570034818930913e-10,3.5088292547808303e-10,4.5221201812901903e-10,1.7431626709169962e-09,1.0214194133959452e-09,1.8176541424412575e-10,1.1272033008246308e-10,2.568485161428911e-10,8.1181976630699e-11
322,-7.409579667644184,-1.5590683782300248e-12,2.7436466506459428e-11,-2.2273032801634774e-11,3.6327861702274516e-11,2.510445155102472e-11,-2.1180743848824667e-12,-1.2118698110034451e-11,1.875054209225138e-11,1.2969946307462642e-09,1.049310425189965e-09,6.483183518903161e-10,5.035461482482023e-10,2.908653805121119e-10,3.590383902084052e-10,4.5221201812901903e-10,1.7431626709169962e-09,1.0214194133959452e-09,1.8176541424412575e-10,1.1272033008246308e-10,2.568485161428911e-10,8.1181976630699e-11
323,-7.37047898338221,-3.839323518249915e-12,-1.3734231742219785e-11,-8.83994907652965e-12,-2.0801799260522253e-11,-5.0517579821167695e-12,-1.3157658767802838e-11,4.753558706066446e-11,4.153678130554098e-11,1.2298969704265944e-09,1.0513372140822693e-09,8.119301872462086e-10,3.8452806026419436e-10,2.973714324583876e-10,3.9871589620605354e-10,4.5221201812901903e-10,1.7431626709169962e-09,1.0214194133959452e-09,1.8176541424412575e-10,1.1272033008246308e-10,2.568485161428911e-10,8.1181976630699e-11
324,-7.331378299120235,-1.0633348256371359e-11,1.9447887969729675e-11,8.72074463920166e-13,9.170898199567363e-12,2.0895908016318354e-11,2.635672538691486e-12,7.116566811353918e-11,3.855667072266851e-11,1.1965398084316468e-09,1.0434813288896996e-09,4.700057878763328e-10,6.217749774713344e-10,2.9619256345101935e-10,3.2776416866289643e-10,4.5221201812901903e-10,1.7431626709169962e-09,1.0214194133959452e-09,1.8176541424412575e-10,1.1272033008246308e-10,2.568485161428911e-10,8.1181976630699e-11
325,-7.292277614858261,6.332201705988599e-11,5.020388397420032e-12,-5.478384339724544e-12,2.383021900478976e-11,-3.1149997987402732e-12,-3.0363876186209116e-11,-3.519228272273965e-11,6.332766358425844e-11,1.186366965684745e-09,1.1403904470022594e-09,2.7728109538728076e-10,6.084777240501467e-10,2.7297248287595197e-10,3.834160084730457e-10,3.9363621929334484e-10,1.2450299719674082e-09,9.788283003355647e-10,2.372036271796479e-10,1.3630147458185318e-10,2.2005199283909855e-10,1.161276944141805e-10
326,-7.253176930596286,1.1854879898716225e-11,7.64163092725986e-12,-1.3808891352959552e-11,-5.3977645050723894e-12,1.0304908699986877e-11,2.5798974164782068e-11,-2.520232466344915e-12,2.0015363762864164e-11,1.37510458390967e-09,1.0955137459727047e-09,3.044703695630578e-10,5.254822717057002e-10,2.478197221638732e-10,2.918042721936496e-10,3.9363621929334484e-10,1.2450299719674082e-09,9.788283003355647e-10,2.372036271796479e-10,1.3630147458185318e-10,2.2005199283909855e-10,1.161276944141805e-10
327,-7.2140762463343115,-2.8948166811514163e-11,5.00031186215029e-13,-3.214127688694861e-12,9.285083489439857e-12,-1.483969591987262e-11,6.720619908320907e-12,-6.4878575875296796e-12,6.265290380910382e-11,1.3608132283371516e-09,1.140083338764267e-09,4.3493616023155045e-10,4.4041172130798947e-10,3.106624119626871e-10,3.324714886007386e-10,3.9363621929334484e-10,1.2450299719674082e-09,9.788283003355647e-10,2.372036271796479e-10,1.3630147458185318e-10,2.2005199283909855e-10,1.161276944141805e-10
328,-7.174975562072337,3.189596672215218e-11,-7.620926999729698e-12,5.180624237403932e-11,3.67880535166371e-11,3.0955506562420976e-12,-1.4407423037380863e-11,9.12102055837504e-12,6.02760303472742e-11,1.4191763413859408e-09,1.1806702490335663e-09,5.158684349650007e-10,5.494185199082287e-10,3.029533364282605e-10,3.4884421614362297e-10,3.9363621929334484e-10,1.2450299719674082e-09,9.788283003355647e-10,2.372036271796479e-10,1.3630147458185318e-10,2.2005199283909855e-10,1.161276944141805e-10
329,-7.1358748778103624,1.3123465919896555e-11,-1.890331197226969e-11,-1.5549903326320043e-11,2.35836540665547e-11,6.716039948983103e-11,-6.5010328128846146e-12,-4.391742068995522e-14,-5.495323915007681e-12,1.4881313948385135e-09,1.137591025229366e-09,4.760369043045943e-10,4.887268425586215e-10,2.614378864405488e-10,3.8807094120365624e-10,3.9363621929334484e-10,1.2450299719674082e-09,9.788283003355647e-10,2.372036271796479e-10,1.3630147458185318e-10,2.2005199283909855e-10,1.161276944141805e-10
330,-7.096774193548388,-6.08020982890742e-11,3.67086884648002e-12,1.2903565128245244e-11,-3.1576624338874206e-12,1.0052697236015292e-11,-8.139779937717943e-12,2.493317361578978e-11,2.250673621013371e-11,1.4145207812636757e-09,9.596213307804651e-10,3.667578177058296e-10,3.699183034030115e-10,3.052539817984017e-10,4.266894100089058e-10,4.388385366161001e-10,1.6716908356535473e-09,7.244818222993355e-10,3.045654194057435e-10,1.1638304283689436e-10,1.691887201922972e-10,1.1825894402492882e-10
331,-7.057673509286413,-1.2114933756475054e-12,3.794276794390445e-11,3.128676937902957e-11,-8.857202348334814e-12,1.2870940760050823e-11,7.834867570452796e-12,-2.900243619443462e-11,7.261494294428951e-11,1.4983735643685096e-09,9.56065902006928e-10,3.217063880874123e-10,3.883093500502264e-10,2.3840351380922684e-10,3.853242203336302e-10,4.388385366161001e-10,1.6716908356535473e-09,7.244818222993355e-10,3.045654194057435e-10,1.1638304283689436e-10,1.691887201922972e-10,1.1825894402492882e-10
332,-7.018572825024439,-2.50125386667747e-11,1.7270211372149838e-11,-2.187589385398959e-11,-6.769556461635023e-12,-1.3174598343648198e-11,-1.2752991120028384e-11,2.724134768410196e-12,1.0171054680551641e-10,1.4882581279622481e-09,1.1899663118772753e-09,2.8849729053412196e-10,2.6918335069366046e-10,2.6220204953310423e-10,4.2141806493135243e-10,4.388385366161001e-10,1.6716908356535473e-09,7.244818222993355e-10,3.045654194057435e-10,1.1638304283689436e-10,1.691887201922972e-10,1.1825894402492882e-10
333,-6.9794721407624625,4.522145276955035e-11,-7.43521905615504e-12,-2.3652039761514597e-11,-1.6294617276121082e-11,-1.4854125928894914e-11,4.1451769730523776e-12,-1.9260297849374476e-11,1.3293175375212516e-10,1.438627680009094e-09,9.505909683222464e-10,2.1747153077014903e-10,3.7627597721201995e-10,2.2215061808131202e-10,2.805651772496932e-10,4.388385366161001e-10,1.6716908356535473e-09,7.244818222993355e-10,3.045654194057435e-10,1.1638304283689436e-10,1.691887201922972e-10,1.1825894402492882e-10
334,-6.940371456500488,-5.161708377618887e-11,-7.43521905615504e-12,1.6771434970454713e-11,1.9118507325551983e-11,2.9763462327225245e-12,4.1451769730523776e-12,4.150635280769966e-11,1.001006596990337e-10,1.454267927740122e-09,1.1106624323057222e-09,3.0149151376336694e-10,5.084611348391205e-10,2.5541869045470727e-10,4.003709555150692e-10,4.388385366161001e-10,1.6716908356535473e-09,7.244818222993355e-10,3.045654194057435e-10,1.1638304283689436e-10,1.691887201922972e-10,1.1825894402492882e-10
335,-6.901270772238513,2.708293128303366e-11,-2.677707783794868e-12,-2.7839251979329618e-11,-2.429574364739479e-12,2.951752478056769e-11,9.259046733326405e-12,9.826208832880073e-12,1.9106492774228892e-10,1.4172342503734696e-09,1.3001667231901028e-09,2.638919290817066e-10,5.409945315298379e-10,2.6437345221268777e-10,4.060397532355451e-10,4.388385366161001e-10,1.6716908356535473e-09,7.244818222993355e-10,3.045654194057435e-10,1.1638304283689436e-10,1.691887201922972e-10,1.1825894402492882e-10
336,-6.862170087976539,3.606372979610453e-11,5.076226259114707e-12,-3.5435083310824354e-11,-5.223349612288471e-12,6.988516165152515e-12,1.9486786254044014e-12,-1.1872133171799938e-11,1.713971389821436e-10,1.538181254144168e-09,1.2941864254896082e-09,2.188536746889079e-10,3.8340879346850067e-10,2.6250790298777033e-10,4.698618014807935e-10,4.0960396549296407e-10,1.6527643101886292e-09,1.0261913546790319e-09,2.729505241664594e-10,1.0674065977370801e-10,2.2729899438536645e-10,1.370882237758202e-10
337,-6.823069403714564,2.998116724715995e-11,-6.924522211749843e-12,-1.4544821820924818e-11,6.452096260082015e-12,1.3785677861163818e-11,-1.922077217279965e-11,-3.334022241995469e-11,1.2738874806774442e-10,1.397726760193088e-09,1.1441228002354719e-09,4.646353149099671e-10,3.9640552626457774e-10,2.2346155304193574e-10,3.987707929799808e-10,4.0960396549296407e-10,1.6527643101886292e-09,1.0261913546790319e-09,2.729505241664594e-10,1.0674065977370801e-10,2.2729899438536645e-10,1.370882237758202e-10
338,-6.78396871945259,4.42245900947903e-10,-2.0206404536889844e-11,-1.7336714893739776e-11,2.964990442969741e-11,2.0841952330210355e-12,-1.9092784265653697e-11,5.299577704189991e-12,1.203255722902134e-10,1.5203627024247494e-09,1.3059412364122644e-09,2.1591779522096294e-10,3.0702291270124517e-10,2.3944121968375356e-10,4.0910424800244425e-10,4.0960396549296407e-10,1.6527643101886292e-09,1.0261913546790319e-09,2.729505241664594e-10,1.0674065977370801e-10,2.2729899438536645e-10,1.370882237758202e-10
339,-6.744868035190615,3.239803693101263e-10,1.5530454183309784e-11,-3.91053247667471e-12,9.60881760702863e-12,-1.7243860920588237e-11,3.0747212515898554e-11,7.51301562819469e-12,2.957446057760679e-10,1.4696926664219083e-09,1.180698481660075e-09,2.3721241066361535e-10,3.938084383155205e-10,2.9042652001677213e-10,3.13832935927146e-10,4.0960396549296407e-10,1.6527643101886292e-09,1.0261913546790319e-09,2.729505241664594e-10,1.0674065977370801e-10,2.2729899438536645e-10,1.370882237758202e-10
340,-6.705767350928641,5.414390385470713e-13,1.1070326576209904e-11,1.5516651565524803e-11,1.3877590745413972e-11,-1.7717541656263554e-12,2.1408487036480225e-11,1.2830160293500847e-12,2.467779382432114e-10,1.4809355257160829e-09,1.2941337245866218e-09,2.83214966101737e-10,3.5669602329014307e-10,2.8473795945758247e-10,3.042476455088789e-10,4.0960396549296407e-10,1.6527643101886292e-09,1.0261913546790319e-09,2.729505241664594e-10,1.0674065977370801e-10,2.2729899438536645e-10,1.370882237758202e-10
341,-6.666666666666666,-4.494602781250395e-11,3.4187828607899414e-11,3.033815312588457e-11,1.5444815216203704e-11,1.7550028071009077e-11,3.761840643192438e-12,4.634856196013958e-11,4.139919430544255e-10,1.5172059810777171e-09,1.2584978759311528e-09,2.560341617140361e-10,2.394653742642805e-10,2.2186044941936955e-10,3.159685772796651e-10,4.180260716963649e-10,1.415257025425043e-09,1.0369887658649337e-09,2.601900043459605e-10,1.766333501243387e-10,1.5988199168949484e-10,1.324938343442598e-10
342,-6.6275659824046915,2.552543138289597e-11,-1.1920442710074324e-14,-2.0823130576048392e-12,-3.0591619373864815e-12,3.662085362699983e-11,2.7939007259327544e-11,5.7560051670384265e-11,3.4064452029856934e-10,1.2716037748834471e-09,1.32033768009495e-09,2.1888629905751107e-10,3.19064127935711e-10,2.812506026837283e-10,2.9375012755639034e-10,4.180260716963649e-10,1.415257025425043e-09,1.0369887658649337e-09,2.601900043459605e-10,1.766333501243387e-10,1.5988199168949484e-10,1.324938343442598e-10
343,-6.588465298142717,-3.812408414430206e-11,-3.901372557692444e-11,-2.0239028905424994e-11,4.412759533753948e-12,-3.96448816295402e-12,1.3101193514529837e-11,2.973397491828462e-11,4.323848718767323e-10,1.4112906550874401e-09,1.3031697335700309e-09,2.940867232042948e-10,3.236070712476454e-10,2.2481358215910251e-10,3.2393739297855085e-10,4.180260716963649e-10,1.415257025425043e-09,1.0369887658649337e-09,2.601900043459605e-10,1.766333501243387e-10,1.5988199168949484e-10,1.324938343442598e-10
344,-6.549364613880742,1.7486347813310458e-11,2.2528381222984853e-11,-3.0259729163289633e-11,1.0740632236925071e-11,3.770184952901904e-11,1.015370730019238e-11,1.0289223908148338e-12,4.1003059185007745e-10,1.427592173672283e-09,1.2675056522880965e-09,2.2332070360496855e-10,3.4019813110268254e-10,2.3177261091420667e-10,2.7600215740336677e-10,4.180260716963649e-10,1.415257025425043e-09,1.0369887658649337e-09,2.601900043459605e-10,1.766333501243387e-10,1.5988199168949484e-10,1.324938343442598e-10
345,-6.510263929618768,8.739566403588676e-13,-8.051945098724876e-12,9.479888608849105e-13,8.163934518159567e-12,3.160799393141343e-12,7.361814227547935e-12,-4.490869800559834e-12,6.374365565204475e-10,1.3745371081156063e-09,1.2721395673965903e-09,2.531180450845577e-10,2.9640744510885356e-10,2.947558364541988e-10,2.4807758015326577e-10,4.180260716963649e-10,1.415257025425043e-09,1.0369887658649337e-09,2.601900043459605e-10,1.766333501243387e-10,1.5988199168949484e-10,1.324938343442598e-10
346,-6.471163245356793,-5.170335013546922e-11,1.6563768316534807e-11,7.204338910779873e-12,7.762090133168106e-12,1.565969687378222e-11,3.0278550914892067e-11,7.068634085485431e-11,4.497018239306244e-10,1.3362618225709985e-09,1.2537936929519751e-09,2.525452364608959e-10,3.2074145965026396e-10,2.0367110920403771e-10,3.1207623916242646e-10,3.219391504087233e-10,1.571405409097982e-09,8.74797345321586e-10,2.411568222921518e-10,1.117121116179846e-10,7.706816924268449e-11,1.0883363849052608e-10
347,-6.432062561094819,-6.778967336668952e-12,3.846224827142438e-11,-4.979482457872923e-11,1.9056709242672503e-11,4.374300422469381e-11,2.9074586239203592e-11,5.934058932031917e-11,6.559615512959928e-10,1.1783532914792685e-09,1.2792673645194323e-09,2.351746424164029e-10,2.8997322951224e-10,3.647175398918789e-10,3.2334513521226273e-10,3.219391504087233e-10,1.571405409097982e-09,8.74797345321586e-10,2.411568222921518e-10,1.117121116179846e-10,7.706816924268449e-11,1.0883363849052608e-10
348,-6.392961876832844,1.1653800858752477e-11,1.1458682039034753e-11,-2.7114614563519702e-11,9.887693218094105e-13,2.2475680321055208e-11,4.002821795888804e-11,2.3197808169359914e-11,6.050342846954481e-10,1.4653646047679785e-09,1.3358703301492516e-09,2.376751120435226e-10,2.806988116821835e-10,3.0668631705328963e-10,3.09693719175261e-10,3.219391504087233e-10,1.571405409097982e-09,8.74797345321586e-10,2.411568222921518e-10,1.117121116179846e-10,7.706816924268449e-11,1.0883363849052608e-10
349,-6.353861192570871,-2.8562007219041592e-11,4.0026963176584476e-11,1.7598964624834995e-11,-1.926280741670988e-11,-8.85124212732093e-12,1.872513272831277e-11,2.0644323943924833e-11,4.605475442776485e-10,1.3126910300347763e-09,1.077421337775594e-09,2.5363846650107277e-10,2.573727019094626e-10,4.868644302922247e-10,3.075972898041162e-10,3.219391504087233e-10,1.571405409097982e-09,8.74797345321586e-10,2.411568222921518e-10,1.117121116179846e-10,7.706816924268449e-11,1.0883363849052608e-10
